User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
12240246,4,male,48,196,94,1,85,37.9
12657969,11,female,27,161,59,3,82,38.8
18680626,48,male,23,174,74,13,94,40.4
12884709,51,female,30,164,64,11,92,39.6
13325992,110,female,63,176,73,20,96,40.9
14441559,44,female,76,167,65,10,83,39.9
18078304,128,female,22,160,59,22,104,40.8
16643165,66,male,22,174,74,15,99,40.1
17423465,89,female,26,168,66,16,102,40.2
17490627,34,male,27,184,93,10,88,39.6
11323469,124,female,21,180,74,23,102,40.7
10836953,32,female,52,169,66,6,95,39.4
11074563,105,male,73,186,87,16,95,40.4
18445506,52,female,29,165,64,11,93,40
13354042,20,female,62,153,57,5,81,39.1
17637168,20,male,30,191,91,7,84,39.6
12747570,65,female,77,162,66,12,92,40.2
11439816,70,male,55,185,86,12,96,40.1
10399233,23,female,24,161,55,6,84,39.2
13210180,174,female,32,170,66,25,114,40.6
13056538,25,female,71,179,78,6,83,39.4
14969477,207,male,56,196,99,27,106,40.6
14521260,38,male,43,200,104,8,90,39.9
15116244,134,female,27,134,38,22,103,40.7
18450184,182,female,68,181,81,25,113,40.5
12738058,81,female,77,172,72,14,96,40.2
17366606,74,female,33,151,44,16,89,40
12229965,26,female,45,166,59,7,80,39.1
19558300,49,male,36,182,81,11,94,39.8
15500413,140,male,54,160,62,26,97,40.6
11975054,160,male,24,179,76,27,108,40.8
15288018,188,male,72,179,86,26,100,40.7
14156970,7,male,26,196,95,2,88,38.5
16428007,165,male,67,179,82,22,104,40.5
15098535,10,male,55,183,88,3,79,38.6
14619847,66,female,49,178,71,12,98,39.9
18367369,85,male,48,182,88,15,97,40.3
13740671,2,male,23,175,75,2,77,38.8
17151681,79,female,31,162,59,14,101,40
14635881,59,male,31,187,93,13,94,40.2
16610247,65,male,24,193,88,16,94,40.1
16688036,205,female,62,137,47,28,110,40.8
14647747,52,male,28,193,97,13,91,40
19842018,174,female,41,162,63,28,105,41.1
19789937,67,female,54,165,62,12,97,39.8
14037927,108,female,43,154,56,17,105,40.5
15385584,100,female,28,170,71,18,102,40.2
19000838,191,female,38,165,66,27,114,40.9
17479757,8,female,32,145,48,2,84,38
10212725,104,male,47,182,89,17,100,40
19794702,40,male,44,186,83,10,88,40.2
18139213,196,male,43,183,82,27,110,40.6
11486500,132,male,28,185,82,27,99,40.9
17089087,102,female,78,157,63,17,97,40.2
16975104,198,female,20,168,69,30,113,40.8
19012245,139,female,48,147,45,23,100,40.8
10909029,153,female,40,169,69,23,110,40.7
10248976,181,male,38,177,84,28,106,40.9
12498976,212,male,73,191,99,26,104,41.1
18233928,60,female,29,146,47,12,94,39.9
12880231,161,female,55,181,77,24,109,40.6
11508656,68,female,20,166,64,15,93,40
15963255,52,male,26,192,93,13,92,40.1
12906431,117,female,46,149,54,21,97,40.7
17303191,103,female,78,169,68,18,95,40.2
14851002,19,female,28,163,66,5,85,39.1
16452294,11,male,21,186,89,4,86,38.6
14211723,50,male,74,180,86,9,88,39.7
14402307,200,male,50,183,89,28,106,40.6
14069411,98,male,76,170,78,15,95,40
11251560,49,male,79,180,89,11,79,39.6
19198864,120,female,29,144,49,22,98,40.3
13338039,135,male,36,192,95,23,101,40.6
11363710,49,male,48,187,88,11,89,40.2
13494202,18,male,73,190,95,5,74,38.9
11633631,174,female,39,164,63,26,110,40.7
12531065,55,male,21,186,80,13,97,40
13602507,58,female,42,167,68,12,93,40
11966526,162,male,22,195,88,28,106,40.8
12746262,160,male,44,178,80,23,108,41.1
16382966,25,male,36,186,86,8,84,39.7
12595987,50,female,28,145,53,11,90,39.8
10741750,189,female,41,175,72,29,109,41.3
18890699,213,female,58,156,56,27,117,40.7
19716102,101,female,32,170,71,17,105,40.3
15470935,38,male,28,175,72,11,91,39.8
15515651,78,female,23,166,66,17,93,40.2
11293120,221,male,58,201,106,26,110,40.8
15409034,12,female,43,145,55,3,83,38.4
19302532,102,female,23,166,66,20,98,40.5
10907643,152,female,36,176,74,27,102,40.8
18206117,106,female,26,169,67,21,97,40.4
10148373,90,female,46,169,70,18,94,40.3
16686335,128,female,29,171,65,24,99,40.5
14797785,42,male,24,193,89,10,95,39.7
17688328,21,male,57,191,96,5,83,39
18359078,111,male,37,171,77,22,98,40.3
19519679,124,male,72,175,81,19,96,40.6
16244343,111,male,34,178,81,21,100,40.2
12735447,17,male,49,171,76,6,80,39.5
14121007,4,male,23,195,93,2,81,38.5
17717608,15,female,33,156,50,3,94,38.5
12055395,75,male,21,176,79,18,97,40.5
15327447,179,female,61,157,59,29,101,40.9
11217109,77,male,54,190,90,15,91,40
15804184,56,female,28,173,71,12,94,39.9
11688848,89,female,34,174,67,18,95,40.6
19773811,90,female,62,175,70,17,94,40.3
13060087,181,female,31,168,70,29,108,40.9
13764532,20,female,45,164,61,5,84,39.1
17913781,138,male,65,184,90,19,102,40.4
17754080,92,female,48,176,74,21,88,40.3
12922230,76,male,32,177,76,17,96,40.5
12418770,7,male,21,185,89,2,90,38
14590446,115,female,51,182,82,21,99,40.7
12054695,56,female,22,162,59,13,90,39.9
13310272,82,male,32,203,111,17,93,40.1
11833531,62,male,29,193,94,13,96,39.9
17884946,13,male,34,190,93,4,84,39.1
10763495,169,female,47,159,60,27,104,40.8
13564841,154,female,43,168,67,24,107,40.7
14640330,25,male,59,176,81,6,85,39.5
10993516,14,male,20,166,68,8,83,39.9
13196224,150,female,27,158,54,23,109,40.8
18567343,134,female,23,162,61,24,102,40.5
14003614,200,female,28,164,56,28,115,40.7
11552343,27,male,67,205,114,6,79,39.7
15026053,49,female,68,162,63,9,93,39.5
11443141,66,male,27,175,74,13,102,40.1
10512864,46,female,20,175,72,13,85,40
14500126,63,male,45,181,78,16,88,40.3
13139623,18,male,42,191,98,6,80,39.2
16215333,56,female,34,188,78,15,85,40.3
17587341,119,male,61,157,59,21,97,40.3
10405142,2,male,29,178,79,1,82,37.4
14029590,175,male,70,177,86,21,108,40.7
15134940,48,male,20,191,90,16,88,40.1
16486775,30,male,23,193,96,9,88,39.7
15817418,195,female,29,167,65,30,110,40.8
15886505,102,male,40,188,87,17,102,40.4
19134538,57,female,20,162,61,13,91,40.2
10816155,6,male,65,169,77,2,76,38.4
14383793,10,male,21,172,69,3,92,38.6
19400459,33,female,29,162,66,7,94,39.5
13311535,143,male,47,182,83,24,100,40.8
13370073,202,male,79,172,77,24,107,40.7
15712081,213,male,68,173,77,28,105,40.8
16754337,107,female,62,176,76,19,98,40.5
11478679,144,female,33,155,52,22,108,40.7
17768109,3,male,23,182,82,2,79,38.2
11772037,11,female,52,164,63,3,78,38.6
18497835,27,female,31,154,57,7,84,39.2
19005609,16,male,78,189,94,3,84,38.2
19227591,94,female,37,164,60,18,96,40.3
10592314,11,female,39,171,65,3,81,38.6
13348932,152,male,24,190,93,30,100,40.9
13370126,106,male,37,182,82,20,99,40.8
12653590,141,female,70,158,63,22,102,40.7
17097310,118,female,39,169,71,21,101,40.6
17844484,115,male,40,176,75,21,100,40.6
13134562,157,male,73,192,98,20,102,40.5
14350844,51,male,24,196,93,10,100,40
10546738,96,female,63,171,74,16,101,40.1
18497674,10,male,24,181,86,9,75,39.8
12508360,169,female,47,158,55,25,108,41
14332638,155,female,30,176,74,25,108,40.6
11736459,184,male,43,190,97,27,105,41
15303833,48,female,44,149,51,11,86,39.9
16167933,243,male,66,188,93,26,115,40.7
13855767,79,female,66,140,48,15,90,40.3
17464299,50,female,22,158,58,9,101,39.5
11403094,113,male,69,192,100,17,95,40.3
10018548,71,female,33,163,59,14,95,40.3
16346057,47,male,21,180,77,14,92,40.2
11931734,148,female,51,162,63,24,103,40.9
11022897,156,male,56,185,86,22,104,40.3
17208373,165,male,42,196,98,26,102,40.9
15232671,167,female,54,153,53,25,106,40.8
13170266,21,female,65,171,68,4,93,38.8
18094909,38,female,20,165,60,10,86,39.7
17216109,51,male,42,188,95,10,94,39.8
17344755,131,male,64,184,92,18,102,40.4
15091212,202,male,62,186,91,27,104,40.2
14672025,42,female,35,167,65,8,97,39.6
14918921,169,female,32,171,71,27,108,40.7
12860475,61,male,26,184,90,14,95,40
18142551,31,male,21,166,67,12,88,39.6
14498304,108,male,33,201,103,20,98,40.4
17044002,88,male,23,194,87,18,100,40.5
14532664,65,female,21,169,62,16,88,40
14425494,9,male,63,193,94,2,83,37.9
10908194,191,female,64,153,57,26,111,40.8
13713499,53,male,46,171,73,10,97,39.4
11247499,112,female,52,170,67,19,101,40.5
16025145,12,male,55,187,84,3,85,38.3
12577817,171,male,61,185,92,23,104,40.6
15008278,162,female,31,170,70,30,100,41
10168222,24,female,75,140,48,5,85,39.1
13487036,16,female,30,167,63,4,87,38.5
15073287,18,male,23,176,77,9,82,40
14015607,69,female,22,155,54,14,95,40.5
19168761,99,male,22,179,78,20,102,40.3
19195820,147,female,43,169,63,22,109,40.6
17364690,120,female,40,178,74,21,102,40.7
16094462,223,male,30,186,87,28,118,40.5
11243439,7,male,54,188,87,2,80,38.1
14472780,60,female,33,145,46,12,93,40
13405696,59,male,41,188,93,13,91,40.2
15911298,7,female,21,173,71,2,82,38.5
16254852,148,female,32,159,59,23,108,40.6
18672334,156,male,27,205,109,26,103,41
19692872,44,female,42,174,67,10,88,39.6
16521616,178,female,30,153,53,25,114,40.7
15841033,66,male,29,185,87,14,97,40.1
12840383,48,female,33,154,57,10,92,39.9
11989203,141,female,26,166,68,24,105,40.8
17605056,163,female,41,160,60,28,101,40.9
11603478,193,female,44,163,63,28,111,41.2
15940342,44,male,50,178,83,11,86,40
13968372,86,female,25,187,78,15,105,40.4
14874422,81,female,23,172,68,16,98,40.4
14724748,146,female,52,155,54,24,101,40.6
15102373,3,male,22,194,93,1,87,37.9
14822207,72,female,32,163,60,13,100,40
13225521,68,male,48,178,85,16,88,40.5
19743177,93,female,29,165,59,19,94,40.3
11245535,55,female,59,163,65,10,96,39.9
11648674,146,female,60,164,62,23,103,40.8
12895258,129,male,30,180,82,26,99,40.3
18297784,99,female,39,166,65,18,99,40.7
14477570,90,male,27,175,78,19,99,40.5
15809434,72,male,78,189,91,10,97,39.6
12955561,125,female,66,156,52,21,97,40.8
11872900,28,female,28,178,75,7,88,39.6
17567539,158,female,20,163,53,28,102,40.8
18788711,165,male,28,180,84,25,110,40.6
13022304,33,female,40,155,51,8,84,39.5
17609053,52,female,55,176,70,11,90,40.2
14923092,18,female,28,178,73,5,84,39.1
11635863,14,male,22,182,84,4,91,39.3
10473927,65,male,32,194,94,13,97,39.9
14537818,38,male,24,185,88,11,90,39.9
10703018,26,female,40,162,64,6,88,39
12471002,77,male,23,192,89,19,94,40.3
14234191,54,female,46,179,67,10,97,39.5
14508563,195,female,63,181,77,30,106,40.5
19266938,111,female,21,182,77,23,97,40.7
16585683,95,female,52,168,66,16,101,40.5
19159010,58,female,38,165,58,12,92,39.5
17749492,84,male,79,183,86,12,96,39.8
14890859,43,male,28,175,78,10,96,39.9
13115277,102,female,26,174,73,22,94,40.6
13581945,21,female,21,146,49,6,81,39.6
12240448,206,female,64,163,67,27,115,40.7
16518267,259,male,76,189,93,28,111,41
17715400,42,female,77,153,58,8,90,39.5
10099348,229,male,60,187,88,29,108,40.8
15949617,77,female,66,153,58,15,90,40.1
16550761,201,female,54,150,51,29,108,40.7
10044774,114,male,32,189,89,19,104,40
10895081,16,female,61,144,47,4,79,38.7
16255198,28,female,20,149,50,8,81,39.5
12140316,243,male,61,191,100,28,111,40.8
18009903,56,male,22,196,89,13,96,40
19670048,19,male,55,178,81,4,90,39
16594775,104,male,34,198,97,18,101,40.5
10838093,49,female,26,163,66,10,96,39.8
19206465,64,female,20,168,60,13,96,40
14274079,59,female,63,169,69,12,90,39.9
19477257,12,male,32,205,107,3,89,38.3
12419436,74,female,66,157,58,15,88,40.4
17521796,17,female,27,168,68,4,90,39
16198653,92,male,20,192,90,17,104,40.6
14433627,94,male,40,179,77,17,100,40.5
13799464,229,male,47,195,101,27,114,40.9
17086194,35,male,65,175,76,6,94,39.2
18254565,77,male,37,194,102,15,95,40.2
14357004,242,male,51,193,93,28,115,40.8
12361588,137,male,44,194,92,24,98,40.8
15773232,158,female,24,169,67,27,105,40.5
10167467,10,female,30,165,59,3,79,38.2
10410146,87,female,20,162,59,18,95,40.6
17409064,14,female,63,169,68,3,87,38.5
10443956,140,female,62,153,57,21,105,40.3
18679172,144,male,49,196,94,24,98,41.1
12573938,67,male,31,186,91,14,96,40.1
14294695,71,male,61,184,91,13,91,40
10952807,156,male,21,175,74,28,107,41
11436572,50,male,50,183,93,11,88,39.9
15984681,100,male,23,190,91,20,100,40.6
11323185,94,female,53,178,71,18,95,40.5
17055708,47,female,40,166,72,10,92,39.8
16720944,22,female,63,176,70,5,85,39
14839837,4,female,51,171,70,1,81,37.8
14082902,16,male,30,199,104,4,89,39.3
15486386,95,male,29,173,78,17,104,40.2
18652320,40,male,33,177,78,10,92,39.9
10317863,107,female,58,164,63,19,97,40.3
11794204,105,female,20,171,70,19,103,40.6
17508542,15,female,25,173,70,5,79,39.1
16802191,16,male,36,194,100,6,79,39.3
14025178,50,male,39,170,70,11,95,39.8
14554347,117,female,61,146,52,20,97,40.3
19243174,229,male,45,176,80,30,112,41
15415493,143,male,57,189,91,19,106,40.1
14989845,56,female,26,168,70,12,94,39.9
12796349,125,male,26,182,80,24,102,40.6
12383652,127,female,57,169,70,23,97,40.6
15869354,67,female,68,154,56,12,94,39.7
12526675,28,male,25,178,77,9,89,39.4
19067980,144,male,35,196,102,21,107,40.5
17769681,170,male,64,190,94,21,107,40.3
17446320,84,female,26,184,79,15,104,40.6
14967912,40,female,22,168,60,10,87,39.7
14776860,30,male,20,205,100,7,95,39.8
19484196,85,female,23,155,55,18,93,40.2
18996345,156,male,55,184,90,21,106,40.7
17848094,106,female,35,169,69,18,104,40.3
15334846,28,male,27,164,65,10,88,39.7
16835774,9,female,65,148,50,2,83,38.1
13754801,60,female,65,155,57,12,89,40.1
11015052,29,male,20,167,66,10,91,40.3
12954397,112,female,40,182,78,21,99,40.4
17321856,43,male,25,196,99,9,97,39.3
15838013,145,female,33,167,62,23,107,40.3
11694543,109,male,30,179,82,20,102,40.4
17206741,75,female,22,186,77,16,96,40.2
19932368,185,male,29,192,92,26,112,40.8
19025496,68,female,47,169,70,13,96,40.1
16259053,9,female,45,161,59,3,74,38.3
11126087,132,female,25,158,54,24,100,40.3
13394441,216,male,71,146,56,29,106,40.7
10806545,112,female,21,161,57,23,95,40.8
11463311,46,male,69,170,76,9,88,39.6
18534280,133,female,21,168,65,22,107,40.6
10020017,63,male,20,192,95,15,95,40.1
17916439,138,male,39,180,88,22,104,40.7
11694243,197,male,34,173,71,28,113,40.7
16817348,36,female,51,181,72,8,88,39.5
15985342,26,female,60,168,64,6,84,39.4
18105176,69,female,20,155,53,15,92,40
19515118,56,male,30,187,85,13,94,40.5
10438302,38,female,57,171,74,11,78,39.6
10655273,28,male,32,176,82,9,86,39.5
13658546,57,male,23,189,93,12,98,39.9
18840522,109,female,56,176,76,19,100,40.6
15819513,14,male,28,191,83,7,80,39.4
17362737,53,male,57,164,65,10,95,40.2
12534145,58,male,23,187,90,12,99,40.5
17893740,98,male,27,188,93,20,98,40.9
18535673,98,female,23,169,67,21,94,40.4
10757805,4,female,64,159,59,1,82,37.5
12330439,147,female,29,161,62,24,106,40.4
15262651,71,male,21,188,80,14,103,40.1
13086099,25,male,43,180,84,6,89,39.2
17886646,63,female,47,161,58,11,99,40.1
10614397,129,female,28,161,60,20,109,40.9
14315627,210,male,59,194,93,28,105,40.7
12785594,80,female,21,170,67,17,95,40
16433963,81,male,31,184,90,16,98,40.3
13277808,84,female,23,162,61,15,102,40.2
10286803,9,male,61,199,114,2,83,38.2
18444860,47,female,61,162,67,10,88,39.8
11108768,24,male,20,196,89,8,88,39.7
11206932,97,female,41,163,59,17,100,40
18867457,174,male,60,176,76,27,100,40.6
15901851,125,male,65,173,76,21,95,40.6
13965766,66,female,34,165,64,12,100,40.1
15105596,22,male,20,187,85,12,81,40.1
10250475,97,female,30,176,69,18,100,40.3
11916872,80,female,21,166,59,17,94,40.2
19312983,123,male,68,189,95,16,103,40.3
14722499,42,male,24,189,82,11,93,39.6
13300533,18,male,23,181,76,8,84,39.1
11705813,58,male,23,181,83,16,92,40.5
14504568,192,male,49,208,102,26,106,40.7
19247845,84,female,33,169,68,16,98,40
18898139,40,female,52,159,60,8,92,39.6
12946563,34,female,56,180,76,7,92,39.2
11583518,127,male,35,189,92,21,103,40.8
16987099,16,male,20,189,85,8,82,39.8
13619012,63,male,23,198,96,14,96,40
16673395,7,male,35,170,73,2,90,38.1
19579367,90,female,33,162,57,17,97,40.5
12527999,36,male,56,187,85,10,81,39.8
16243641,77,female,29,172,66,14,101,40.6
19694360,64,male,31,202,97,12,99,39.6
19765243,13,female,29,153,54,4,77,39.1
11843441,24,female,52,151,54,5,88,38.9
12797152,54,male,27,172,71,13,96,40.2
18111907,144,female,70,172,73,23,102,40.8
17882019,213,male,39,191,87,29,111,41.2
18717968,158,female,32,152,53,28,100,40.9
11137342,3,female,24,153,54,1,78,37.7
14046129,66,female,37,169,73,15,90,40
10569174,82,female,72,162,66,14,97,40.1
17543611,185,female,76,156,56,28,102,41
18191162,166,female,26,179,71,26,110,40.9
13144367,63,female,36,188,84,13,96,39.8
11827485,51,male,29,182,90,11,96,39.8
19171424,47,male,71,189,93,8,90,39.5
10418077,118,female,69,147,51,20,96,40.1
16933466,142,female,30,162,58,23,106,40.6
16005883,11,female,64,152,52,2,92,38.1
12893407,66,male,25,182,84,17,93,40.4
15329309,32,male,22,184,89,11,87,40.3
19274927,137,female,74,163,65,22,100,40.5
11278718,72,male,23,182,83,17,96,40.2
13522792,110,female,53,161,64,19,99,40.7
10878569,94,male,52,199,94,15,99,39.9
10637238,185,female,45,165,64,30,104,40.5
19244497,126,female,24,153,57,21,105,40.2
10631102,83,male,36,168,77,14,104,40.2
10938211,10,male,53,172,73,3,81,38.7
10219385,131,male,49,181,84,21,101,40.5
10926830,81,male,24,187,90,19,95,40.7
15106566,180,male,25,174,80,29,109,41.3
11255341,177,female,59,166,61,27,105,40.5
17891487,154,female,48,168,64,24,106,40.7
17450456,159,male,39,189,90,27,101,40.8
16865081,2,male,20,184,83,3,74,38.9
15124459,16,female,22,159,55,4,86,38.8
14467545,173,female,28,165,64,27,109,41
13226546,16,female,37,166,66,4,85,38.9
12089825,27,female,37,169,67,7,84,39.6
12075809,149,female,52,174,73,23,107,40.3
10775847,78,male,21,219,126,15,97,40.4
17904289,42,male,73,195,103,7,89,39.6
10952894,65,male,27,178,80,15,96,40.2
15640292,91,female,34,165,61,17,98,40.2
11188547,124,male,30,188,92,22,102,40.7
14306684,83,female,31,166,70,17,95,40.1
16021301,245,male,78,174,80,28,109,40.7
15150238,201,female,21,167,63,29,115,41
17585248,8,female,20,148,53,2,88,38.3
18127357,100,female,22,169,62,19,99,40.3
13466023,10,female,70,185,88,3,75,38.7
15428220,75,female,26,163,61,13,103,40.3
15300491,149,female,36,166,68,26,102,40.4
12800330,24,male,32,191,92,8,84,39.3
12765732,76,male,21,191,94,18,95,40.4
16458764,230,male,43,193,98,27,116,40.9
13585267,86,male,22,179,81,21,96,40.3
11611941,65,male,31,178,79,16,93,40.5
16429310,91,male,48,173,78,15,101,40.1
12715819,8,female,73,148,53,2,79,38
11872640,109,male,30,189,97,20,100,40.3
13066498,155,male,26,164,71,25,110,40.7
18152042,189,male,76,186,92,25,100,40.8
18460827,72,male,53,173,78,13,96,39.9
12990275,241,male,73,189,91,29,106,40.9
12290506,35,male,58,181,84,11,78,39.9
13700520,31,female,42,150,52,6,94,39.4
18060808,14,female,20,170,62,4,83,38.8
14851759,195,female,68,163,59,28,107,40.8
10101706,167,female,70,189,86,28,101,40.6
13280605,9,male,20,193,93,4,82,39
13473507,16,male,38,192,97,6,79,39.3
14765261,46,male,58,186,87,9,90,40
19276275,48,female,64,168,69,11,85,40.2
17049463,47,male,54,177,80,10,90,39.9
17976415,132,male,35,198,97,22,102,40.6
14133520,47,female,28,184,77,10,95,39.7
17570013,52,male,20,187,81,16,91,40.1
16196254,2,male,27,178,84,1,82,37.6
13450973,15,male,73,184,88,3,85,38.3
19058697,51,female,54,180,78,10,94,39.8
13535739,185,male,28,199,96,29,107,41.1
14653831,151,female,21,174,71,24,110,40.8
13845948,48,female,32,157,53,10,92,40
13281957,22,female,24,176,66,6,85,39.2
15786287,17,male,72,183,91,4,79,38.8
17876281,81,female,68,158,64,16,90,40.4
13597240,186,female,49,163,56,28,107,40.3
11529290,48,male,32,194,97,12,90,40.1
17461037,176,female,70,156,56,23,113,40.8
16477717,103,female,37,162,60,19,98,40.3
18090813,60,female,36,166,65,12,95,40.2
16938791,124,female,49,169,67,22,99,40.3
16583158,9,male,28,181,83,3,86,38.6
11564427,170,female,75,182,76,27,102,40.8
19936171,15,male,65,193,99,4,78,39.1
19411662,85,female,42,142,43,17,91,40.8
13972621,184,female,25,162,56,30,106,40.4
14106462,133,female,29,161,63,23,103,40.6
10806364,143,male,54,194,95,24,96,40.7
16395220,139,female,25,165,66,24,104,40.6
11047913,114,male,30,168,74,23,100,41
19431464,86,female,36,179,75,18,94,40
14645547,182,female,75,179,78,28,104,40.5
16650300,35,male,21,187,85,9,94,39.5
11886358,81,female,36,166,71,15,99,40.4
16094942,145,male,23,170,69,23,112,40.9
12059394,98,female,28,166,64,18,100,40.5
19694480,177,female,55,169,66,28,104,40.9
11719121,150,female,25,171,67,26,104,40.7
17085407,3,male,50,198,105,1,78,37.6
12614762,35,male,35,185,92,8,92,39.5
16370653,175,male,43,191,96,21,115,40.4
11349993,119,male,75,186,88,17,97,40.6
14379790,13,female,79,163,60,3,81,39
13290021,138,female,21,148,47,25,100,40.8
13897832,151,female,47,161,64,24,105,40.5
11609353,118,male,36,168,77,19,106,40.7
16600199,46,female,24,160,55,9,97,39.7
13486630,162,female,51,152,59,28,99,41
10629705,57,male,36,183,85,11,98,40
11337017,66,female,68,164,63,12,94,39.9
15975029,18,male,22,176,79,7,86,39.6
10309291,50,female,51,160,58,11,87,39.7
13371749,184,female,24,180,77,28,113,40.5
11970819,193,female,22,158,59,28,114,40.7
17716007,189,female,73,171,75,29,104,41.1
16053929,5,male,60,181,89,1,88,38.2
13308805,61,male,66,190,89,10,94,39.8
19936740,24,male,28,184,85,7,89,39.6
19220276,6,male,40,184,89,2,82,38
15356935,53,female,20,176,72,13,90,40.2
16534110,24,male,61,186,86,6,82,39.2
15960246,59,male,21,165,70,12,103,40.1
10038366,144,male,43,170,78,23,104,40.5
14643629,209,female,39,146,51,29,113,41.1
18145673,66,male,76,172,80,12,88,39.9
17665318,42,male,29,180,82,14,86,40.2
19225724,42,male,66,197,105,7,91,39.5
16916106,131,male,28,172,74,24,104,40.9
13154733,70,female,26,182,71,13,101,39.7
14735685,210,female,78,159,64,28,111,40.7
16784875,111,male,31,186,91,19,103,40.2
11763133,233,male,47,175,76,30,113,41.3
12411719,170,female,70,152,56,25,105,40.9
15628947,223,male,66,184,85,26,111,40.7
10399838,58,male,31,183,83,15,91,40
16942779,61,male,77,205,109,12,81,40
16960227,43,male,22,182,85,15,87,40.5
16068765,120,male,23,190,90,25,99,40.7
11664684,105,male,50,186,93,17,99,40.5
16151290,53,male,24,188,89,12,96,39.7
11707919,86,female,37,178,78,17,97,40.3
19687447,141,male,51,201,98,24,96,40.3
15265823,82,female,29,171,68,15,101,40.3
14381201,210,male,35,185,88,30,110,40.7
17548848,17,female,29,166,61,4,89,39.2
14677919,182,female,25,156,60,28,110,40.8
17399526,139,male,22,197,96,26,102,41
14264046,49,female,23,175,68,11,92,40.1
13177190,37,male,60,187,83,7,91,39.4
10556798,93,male,22,179,77,20,100,40.2
12228656,32,female,61,166,64,7,87,39.5
12154678,146,female,35,177,74,26,102,41.3
13972316,174,female,24,160,55,28,107,40.7
12848526,173,female,79,154,55,24,107,40.5
10925046,184,male,28,177,86,26,113,40.9
18231765,29,male,32,179,77,10,85,40.2
19608119,47,female,63,148,46,9,90,39.5
13628975,149,male,35,193,91,23,106,40.8
10023275,66,female,35,168,61,12,99,39.5
17206141,101,female,73,176,78,17,99,40.4
18920588,164,male,24,180,83,24,113,40.9
14062564,25,male,56,177,81,6,85,39.2
17919181,72,male,22,195,101,14,100,40.1
12859082,73,female,76,162,66,15,87,39.9
15897381,92,male,35,171,75,20,96,40.5
18627472,98,male,21,179,78,20,102,40.4
11353054,178,female,50,172,72,30,102,41
15640203,69,female,25,171,68,15,93,40.3
18972977,11,female,29,179,78,3,84,38.5
12733320,276,male,77,199,106,28,113,41
16154475,47,male,20,206,105,11,94,40
11624077,51,male,46,169,66,10,97,39.7
17888504,170,female,74,163,57,26,102,40.7
19445830,14,male,20,180,79,7,83,39.3
15159801,163,female,26,160,56,27,105,41
16013171,26,male,58,182,85,6,85,39.2
19011070,231,male,28,191,91,28,120,40.9
14640211,82,female,30,175,66,15,100,40.3
12492875,160,male,29,183,87,25,108,40.8
17923033,44,male,28,178,76,11,94,40.2
18437946,33,male,48,191,91,9,83,39.1
11093389,75,female,37,180,76,19,86,40.5
14291636,51,female,21,169,66,10,98,40.1
11721725,34,female,41,176,73,9,84,39.7
16766374,4,male,28,180,77,2,82,38
15171229,100,male,79,195,106,15,91,40
12803578,6,male,24,192,91,2,88,38.5
13456240,78,male,55,177,79,17,89,40.3
13871231,18,female,34,186,87,5,84,39.3
17160491,52,female,22,170,65,12,91,40
19354067,46,female,43,154,55,10,89,39.8
14936982,119,male,66,185,88,17,100,40.6
12845996,48,male,35,163,69,16,86,40.2
11134969,157,male,26,182,78,28,105,40.7
12503856,108,female,74,159,57,18,97,40.3
14242095,54,male,24,170,68,15,94,40.1
18327796,84,male,63,186,92,14,94,40.2
13517596,15,male,26,180,78,4,92,38.7
14007126,49,male,31,171,74,12,94,39.6
13454914,76,male,41,218,119,18,85,40.2
14700004,139,male,37,193,95,23,102,40.8
17073516,22,male,36,199,102,5,91,39.4
14168440,18,female,20,183,81,5,87,39.2
11343539,7,female,23,166,59,2,82,38.1
11275720,52,male,48,194,93,11,90,39.9
18952890,75,female,40,163,62,13,101,39.9
15760787,127,male,26,167,64,24,105,40.6
11680010,123,female,75,161,64,19,102,40.8
19799792,153,male,63,191,94,21,102,40.4
16287755,50,female,74,156,60,10,88,39.6
13182871,210,male,40,179,84,27,114,40.8
15514175,127,male,61,192,94,17,104,40.5
16160540,15,female,24,175,72,4,87,38.7
19407643,20,male,36,195,93,5,89,39.2
18718114,239,male,44,181,84,30,114,40.9
18776543,9,female,57,159,61,2,87,38.5
16092305,21,female,75,164,61,4,89,38.9
16453316,26,female,46,171,65,5,95,39.1
19352432,60,male,73,178,80,10,92,40.1
17326367,7,female,40,165,64,2,79,38.3
15419356,239,male,31,192,93,30,117,40.7
18642102,13,female,22,160,59,3,90,38.8
15152588,43,male,30,207,108,13,84,40.1
17465080,31,male,31,188,86,8,91,39.6
12449540,226,male,66,176,82,27,110,40.8
15582287,31,female,66,186,89,7,88,39.6
16057645,126,male,73,184,85,17,101,40.6
12396352,155,female,24,157,56,25,107,40.8
17649744,66,male,30,177,82,19,89,40.7
11236571,56,female,39,163,62,11,95,39.9
16823795,44,male,21,195,91,10,97,39.7
11963688,175,female,44,171,64,29,103,40.9
10825665,105,female,41,151,51,17,103,40.6
14105265,42,female,63,168,67,10,83,40.1
13690968,44,male,40,180,88,9,94,39.5
16955714,28,female,60,169,70,6,89,39.3
12672483,125,female,58,175,72,21,101,40.5
15614396,162,male,70,214,113,21,100,40.8
17404107,29,male,38,164,67,11,83,39.6
18064102,210,male,38,177,81,30,110,41.1
13209388,166,female,73,173,77,26,103,40.8
16841294,64,female,46,163,62,12,96,40.1
